H0,Ob0,Om0,s8,logMc,theta_ej,eta_delta,mu_beta,gamma,delta,eta
53.44257831595036,0.035415296885236404,0.23616544404245524,0.7746635868617433,14.667129799808363,6.929682588730135,0.3750870937681357,1.1765663049604675,1.136624246257508,5.182122204684049,0.20397365363985503
74.88878768220854,0.051804852465435855,0.2872202799965096,0.7209446182198078,12.68489854406851,6.882861170404492,0.22151857121400714,1.0708096909005551,1.9903300136193007,10.113626787571512,0.18033107481652036
51.230636839140814,0.0425651083549524,0.2242407947258418,0.5049240653745242,13.165002382983946,2.5240384778019678,0.25000005455636753,1.3573908276938051,3.349673183044165,7.678537486457033,0.15665054733749142
56.68774160789991,0.03251842545330375,0.2189483250048358,0.9358187281496044,14.03589888787694,4.544358320482039,0.317661510184,0.22946292832197868,2.516466991384436,5.726123790655715,0.26059511057238316
72.84378901578899,0.043727359505985566,0.20007816093157416,0.8520267371136292,13.596028813616234,6.952077737931243,0.14069394477380714,0.7250186364273944,1.7415380576616803,5.889666231629532,0.2791279367356645
72.56136880994013,0.05794472169760714,0.3467259620668969,0.9886424522139869,11.97732576543035,6.924629222746024,0.2755783376182326,0.1932692206381373,2.478549455448415,9.091647457094966,0.24726237919874433
79.23900801647272,0.0677762357898041,0.2879490078746542,0.5351324978904987,15.024278975592143,5.713065343465401,0.2989940738297201,0.6980095398210153,2.9769190869623214,5.785443210601944,0.18024738019992345
72.2117375295234,0.06742332350250013,0.3991628134184819,0.8015104209455055,12.040172549861136,2.104248160375159,0.18048043316163354,0.3825420051014846,2.2807543536235055,5.614463976841558,0.2868563454696794
55.00430457142689,0.05948731251044276,0.23844243044631053,0.8593895477754809,15.254129112820124,5.6495296748428006,0.2858945881402239,1.9939967146754,1.3427481009773325,10.461815293550444,0.2395645012488719
71.40838653362168,0.0498369505789798,0.2585387127275362,0.601658826235115,13.82922104415972,2.7483423444005344,0.1836064837983054,0.6038629380629015,3.173182638656822,10.1460115057628,0.2642440059462797
61.76055349601127,0.04489897135320699,0.33493107959198165,0.8325695729150937,12.248794680065043,3.646166487682327,0.36033568296073354,0.958961805114184,3.9386385437710505,10.40907849652908,0.28988511297337505
56.377198896394916,0.054420738207776626,0.3685497662348127,0.6046776155967574,13.2136086867856,3.436278132701002,0.27516989579367024,0.2210880995041457,1.2079964418501954,10.954126194491288,0.2861186412792183
69.9506631865403,0.04130155162837833,0.2640081352147649,0.8273829883507788,15.083405227280249,7.011038878234287,0.054347094604972154,1.1426174478526294,1.5985881039384926,7.081391947852048,0.18330326921163945
75.41895198266646,0.06116235649245011,0.3523344464522385,0.9390763578921069,13.912457062234685,3.9253985501640565,0.10294571595653366,0.5251798453565419,2.7599398005556974,3.210030498669378,0.22435147677852868
85.53432756420591,0.055713819292481745,0.30692718720013124,0.542411489168572,15.399102977508296,6.834704726825963,0.1274391923637908,0.8821164152222737,1.0339370978629556,5.06698997672558,0.18592223384715523
72.8349627987719,0.03355696586935468,0.33362789575241436,0.5201448867797367,11.875963303782036,7.9453565609272365,0.3300342313549831,0.2780710848323586,2.923212181168463,4.395563607042773,0.21100485193637553
56.60760076803363,0.040349480690293454,0.37654464109477404,0.5459686808987345,12.857282363394406,6.9997347247036075,0.3425789872263729,1.645563931133648,3.347301765167384,9.551898880141316,0.2168006590945099
89.9500235749131,0.05706762564489115,0.2355918811414265,0.8312725526331939,12.128484617995133,2.0827504822495864,0.30975510650629184,0.4937280504593862,3.2970384977159477,3.6154355597139394,0.22921559161794264
64.04754135425883,0.03984351886747174,0.21927492777140398,0.6939155763605169,11.238730536150657,6.576044702616598,0.23833386604016138,0.9987761294891714,3.9199519012694255,7.948750150450583,0.27256234177842026
82.04351712612912,0.03209068704937037,0.2737000059510207,0.6002186204980923,15.815697642146098,3.875052443851212,0.2729205107896919,1.6908533458166988,1.7280532659240484,10.719407267603257,0.26015352903665245
54.55416040386835,0.03982702816867786,0.3156104700139948,0.684426681331843,13.111310615558912,5.305933182871943,0.31939766617868326,1.8497373238521027,3.4994352142544494,10.235384948998405,0.2196151644674813
55.59144917386274,0.05499519287429114,0.3459598981231434,0.9411620412078674,12.110638283969138,5.327908606588826,0.17052156196262963,0.8749976310919041,1.400625267877059,10.199236031854987,0.22488344268088342
82.65491451614982,0.058542798923905376,0.2617887525649154,0.8438297858279846,14.104374071764266,4.643307938471324,0.3571966554839305,0.6328634823609366,1.2395090806824909,9.977765481338952,0.190108235978498
86.53706708162888,0.04498423577684227,0.3677281744851626,0.7756893433013716,14.716511864777615,7.035315859043225,0.14657156119221088,1.204389862060157,1.6446163181416664,5.089173153303454,0.23938363873930316
51.334810272219954,0.035784874835646865,0.34365464948870683,0.9738253990886415,14.776063625991387,5.946378883363764,0.10811913107080103,0.9317378717415812,2.570154357953893,7.1070921720762295,0.16769476431463043
65.10102474884532,0.03717982050919307,0.20725130778833734,0.7203234396088422,12.7325899300642,6.53999711656533,0.3745239877050301,1.6554486334907177,2.720951238255707,4.898137707071456,0.2600102561705662
79.7130374966968,0.04454923769813428,0.269589137724026,0.6311757401521054,15.104526810430327,4.572897834066387,0.26479198897354017,0.5170409596229976,1.0680879012719133,3.435861542421452,0.21661060056180026
64.06126972957172,0.03949431880921424,0.35741556806317293,0.9456835073584176,11.026538665407228,2.380827204623432,0.0805382036484585,0.06287925001078773,1.3866233738673985,6.934600405190112,0.24197907365543864
69.98675246795295,0.048787307958006884,0.2733086010124498,0.9593936653124004,15.70421886538075,3.4150090034883553,0.3941950716072805,0.8974040016515343,3.6294809364640814,8.551447855293546,0.1721671891931967
51.447599776068685,0.06122843970944292,0.23787130992821096,0.7783727978900263,11.416209200646056,3.536034334888884,0.2975838057170758,1.1541941279377805,3.2216359045946588,5.015496980422805,0.28590588404149503
71.06353059553264,0.03922575238455793,0.23287157111230686,0.7015008773107264,12.981948524998586,7.636429355989513,0.24838789004363648,1.3345138624175885,1.022433707109924,8.05404554502768,0.24005484275435293
58.89546994676708,0.06476711054270701,0.324320680760578,0.5824986017309475,13.940122425410927,3.7806570495433127,0.174994824102033,1.4957029338321937,2.499463208487674,6.979617450165199,0.21601418199150596
71.71467928757102,0.049663657206361164,0.2557527720646351,0.6386188821851138,12.057121638187699,4.913276274399186,0.21366740671949508,0.48883696368733637,3.450040498788386,6.6130571932480375,0.1839107744815556
81.27333572353655,0.032639816294203775,0.36364961862739065,0.8348924614347727,14.916704234657347,2.555867455770203,0.3730429448978102,0.41862612128044957,2.4942330164690794,7.437762959919034,0.1767226182096877
52.794984352633165,0.04675445493047417,0.33352873173191705,0.5307152388744537,13.423564323112245,7.2391285627204045,0.3433877662087769,0.6090751552224659,3.6459990662907105,6.646703570678713,0.28352500812353554
56.93939986077241,0.050972039225879534,0.3830972630991732,0.630313297033779,14.101916692537916,3.26152053172444,0.15282185242297777,0.7159952116454521,2.0748699751011728,4.795657746937579,0.25915893986187327
70.15097377482142,0.05741337516349197,0.34854726918298384,0.7596386407800013,13.108700633194692,2.5054890697224295,0.15448503264755756,0.43037957550082634,2.9736520760322493,6.350169656194446,0.26580745075526546
51.144406304628255,0.05207695383046547,0.20070121627738519,0.5580788883265879,15.619835976806897,2.15083274998805,0.23950031064635902,0.9320174101430908,2.0943808059821887,7.111806269864765,0.2957155605774443
73.28813328194542,0.05006649348934401,0.2587504414238406,0.9271273944562983,13.140005943559567,7.106631306804657,0.12471869675543656,1.9053707071164352,2.1785920080789514,10.156328469268939,0.16788412964347305
65.1902394305568,0.03885503779391744,0.37773436912961617,0.5307352378439457,15.527695947173653,2.929602882526433,0.1347139208894519,0.9158664725052619,1.099425805509635,8.558677315611588,0.2503350905913355
57.77431189522477,0.06979511016289117,0.3350952320312587,0.9145592144559929,12.81802081853012,4.459333264291088,0.25298898099056816,0.02005970282757417,3.8024003046450368,6.890229728322247,0.2876871746533459
56.73830228418484,0.03729893207497139,0.3859295010351978,0.7343495715628711,12.050495166179704,2.715473027975896,0.05474395838392319,0.1573167418498344,3.197012306049835,6.285430025462217,0.1668604156000427
55.85344326779176,0.04479781154781368,0.32531208543734946,0.680039493727004,15.936826732999346,3.946154524567059,0.1888230870492571,1.4808507001873137,1.7538239945896523,6.518714951053905,0.17355436390638668
56.62661717531916,0.04100118836584549,0.32969154684801716,0.9224975866408547,14.953967751963084,4.9146177216820615,0.13956505384175638,1.959511049173162,2.0855644394954838,3.9948715376573745,0.2799357687664501
78.51009131790492,0.044893396548081096,0.21997132325290014,0.5581804772776039,13.701239081929707,6.165598326457289,0.2844860274086841,0.5521868837884897,2.3517431407037437,7.703407719135724,0.2562400861391839
